"","Region","Search_Term_Value","Year","Search_Term"
"7262","Nebraska",69,"2018","Ketogenic"
"7263","North Dakota",69,"2018","Ketogenic"
"7264","Colorado",69,"2018","Ketogenic"
"7265","Georgia",69,"2018","Ketogenic"
"7266","California",69,"2018","Ketogenic"
"7267","Kentucky",68,"2018","Ketogenic"
"7268","Wisconsin",67,"2018","Ketogenic"
"7269","Alabama",66,"2018","Ketogenic"
"7270","Iowa",66,"2018","Ketogenic"
"7271","Ohio",66,"2018","Ketogenic"
"7272","Nevada",66,"2018","Ketogenic"
"7273","Virginia",66,"2018","Ketogenic"
"7274","New Hampshire",65,"2018","Ketogenic"
"7275","Hawaii",64,"2018","Ketogenic"
"7276","South Carolina",64,"2018","Ketogenic"
"7277","Mississippi",63,"2018","Ketogenic"
"7278","Michigan",63,"2018","Ketogenic"
"7279","Maine",62,"2018","Ketogenic"
"7280","North Carolina",60,"2018","Ketogenic"
"7281","Minnesota",60,"2018","Ketogenic"
"7282","South Dakota",58,"2018","Ketogenic"
"7283","Illinois",56,"2018","Ketogenic"
"7284","Pennsylvania",55,"2018","Ketogenic"
"7285","Delaware",55,"2018","Ketogenic"
"7286","Maryland",54,"2018","Ketogenic"
"7287","Connecticut",50,"2018","Ketogenic"
"7288","Massachusetts",49,"2018","Ketogenic"
"7289","Rhode Island",49,"2018","Ketogenic"
"7290","Vermont",48,"2018","Ketogenic"
"7291","New Jersey",46,"2018","Ketogenic"
"7292","New York",45,"2018","Ketogenic"
"7293","District of Columbia",39,"2018","Ketogenic"
"7294","Idaho",100,"2019","Ketogenic"
"7295","Alaska",95,"2019","Ketogenic"
"7296","Utah",91,"2019","Ketogenic"
"7297","Washington",89,"2019","Ketogenic"
"7298","Arizona",89,"2019","Ketogenic"
"7299","Montana",88,"2019","Ketogenic"
"7300","Wyoming",88,"2019","Ketogenic"
"7301","Oregon",87,"2019","Ketogenic"
"7302","Hawaii",86,"2019","Ketogenic"
"7303","Louisiana",85,"2019","Ketogenic"
"7304","New Hampshire",85,"2019","Ketogenic"
"7305","West Virginia",85,"2019","Ketogenic"
"7306","Tennessee",85,"2019","Ketogenic"
"7307","Nevada",84,"2019","Ketogenic"
"7308","Texas",83,"2019","Ketogenic"
"7309","Florida",83,"2019","Ketogenic"
"7310","California",83,"2019","Ketogenic"
"7311","Wisconsin",83,"2019","Ketogenic"
"7312","New Mexico",81,"2019","Ketogenic"
"7313","Kansas",78,"2019","Ketogenic"
"7314","Indiana",78,"2019","Ketogenic"
"7315","North Dakota",78,"2019","Ketogenic"
"7316","Oklahoma",77,"2019","Ketogenic"
"7317","Arkansas",77,"2019","Ketogenic"
"7318","Maine",77,"2019","Ketogenic"
"7319","Colorado",77,"2019","Ketogenic"
"7320","Nebraska",77,"2019","Ketogenic"
"7321","South Carolina",76,"2019","Ketogenic"
"7322","Mississippi",76,"2019","Ketogenic"
"7323","Alabama",76,"2019","Ketogenic"
"7324","Missouri",76,"2019","Ketogenic"
"7325","Michigan",76,"2019","Ketogenic"
"7326","Virginia",75,"2019","Ketogenic"
"7327","Illinois",75,"2019","Ketogenic"
"7328","Ohio",75,"2019","Ketogenic"
"7329","Georgia",75,"2019","Ketogenic"
"7330","Iowa",75,"2019","Ketogenic"
"7331","Kentucky",74,"2019","Ketogenic"
"7332","North Carolina",74,"2019","Ketogenic"
"7333","Minnesota",72,"2019","Ketogenic"
"7334","Rhode Island",71,"2019","Ketogenic"
"7335","South Dakota",70,"2019","Ketogenic"
"7336","Delaware",68,"2019","Ketogenic"
"7337","Maryland",68,"2019","Ketogenic"
"7338","Connecticut",67,"2019","Ketogenic"
"7339","Vermont",65,"2019","Ketogenic"
"7340","Pennsylvania",64,"2019","Ketogenic"
"7341","New Jersey",62,"2019","Ketogenic"
"7342","Massachusetts",61,"2019","Ketogenic"
"7343","New York",58,"2019","Ketogenic"
"7344","District of Columbia",48,"2019","Ketogenic"
"7345","West Virginia",100,"2004","Statin"
"7346","Mississippi",62,"2004","Statin"
"7347","Maine",54,"2004","Statin"
"7348","Hawaii",52,"2004","Statin"
"7349","Maryland",51,"2004","Statin"
"7350","Kansas",49,"2004","Statin"
"7351","Massachusetts",48,"2004","Statin"
"7352","Nebraska",48,"2004","Statin"
"7353","Oklahoma",47,"2004","Statin"
"7354","New Jersey",47,"2004","Statin"
"7355","Wisconsin",47,"2004","Statin"
"7356","Pennsylvania",46,"2004","Statin"
"7357","North Carolina",44,"2004","Statin"
"7358","Nevada",41,"2004","Statin"
"7359","Connecticut",41,"2004","Statin"
"7360","Georgia",41,"2004","Statin"
"7361","New York",41,"2004","Statin"
"7362","Washington",40,"2004","Statin"
"7363","Utah",39,"2004","Statin"
"7364","Missouri",39,"2004","Statin"
"7365","Louisiana",39,"2004","Statin"
"7366","California",38,"2004","Statin"
"7367","Florida",37,"2004","Statin"
"7368","District of Columbia",36,"2004","Statin"
"7369","Texas",36,"2004","Statin"
"7370","Tennessee",36,"2004","Statin"
"7371","South Carolina",36,"2004","Statin"
"7372","Indiana",35,"2004","Statin"
"7373","Arizona",35,"2004","Statin"
"7374","Michigan",34,"2004","Statin"
"7375","Oregon",33,"2004","Statin"
"7376","Illinois",32,"2004","Statin"
"7377","Alabama",32,"2004","Statin"
"7378","Virginia",32,"2004","Statin"
"7379","Ohio",31,"2004","Statin"
"7380","Minnesota",31,"2004","Statin"
"7381","Colorado",30,"2004","Statin"
"7382","Kentucky",27,"2004","Statin"
"7383","Alaska",NA,"2004","Statin"
"7384","Arkansas",NA,"2004","Statin"
"7385","Delaware",NA,"2004","Statin"
"7386","Iowa",NA,"2004","Statin"
"7387","Idaho",NA,"2004","Statin"
"7388","Montana",NA,"2004","Statin"
"7389","North Dakota",NA,"2004","Statin"
"7390","New Hampshire",NA,"2004","Statin"
"7391","New Mexico",NA,"2004","Statin"
"7392","Rhode Island",NA,"2004","Statin"
"7393","South Dakota",NA,"2004","Statin"
"7394","Vermont",NA,"2004","Statin"
"7395","Wyoming",NA,"2004","Statin"
"7396","Maine",100,"2005","Statin"
"7397","Iowa",96,"2005","Statin"
"7398","Rhode Island",92,"2005","Statin"
"7399","Indiana",80,"2005","Statin"
"7400","District of Columbia",80,"2005","Statin"
"7401","Oklahoma",78,"2005","Statin"
"7402","South Carolina",76,"2005","Statin"
"7403","Missouri",71,"2005","Statin"
"7404","Washington",69,"2005","Statin"
"7405","Michigan",69,"2005","Statin"
"7406","Kansas",68,"2005","Statin"
"7407","North Carolina",67,"2005","Statin"
"7408","Pennsylvania",67,"2005","Statin"
"7409","Virginia",66,"2005","Statin"
"7410","New York",66,"2005","Statin"
"7411","Maryland",64,"2005","Statin"
"7412","Florida",64,"2005","Statin"
"7413","Minnesota",63,"2005","Statin"
"7414","New Jersey",61,"2005","Statin"
"7415","Wisconsin",61,"2005","Statin"
"7416","Alabama",59,"2005","Statin"
"7417","Tennessee",59,"2005","Statin"
"7418","Ohio",59,"2005","Statin"
"7419","Arizona",58,"2005","Statin"
"7420","Texas",58,"2005","Statin"
"7421","Massachusetts",57,"2005","Statin"
"7422","Kentucky",56,"2005","Statin"
"7423","Georgia",55,"2005","Statin"
"7424","California",55,"2005","Statin"
"7425","Arkansas",53,"2005","Statin"
"7426","Colorado",51,"2005","Statin"
"7427","Illinois",51,"2005","Statin"
"7428","Nebraska",50,"2005","Statin"
"7429","Connecticut",50,"2005","Statin"
"7430","Oregon",42,"2005","Statin"
"7431","Louisiana",37,"2005","Statin"
"7432","Nevada",35,"2005","Statin"
"7433","Utah",30,"2005","Statin"
"7434","Alaska",NA,"2005","Statin"
"7435","Delaware",NA,"2005","Statin"
"7436","Hawaii",NA,"2005","Statin"
"7437","Idaho",NA,"2005","Statin"
"7438","Mississippi",NA,"2005","Statin"
"7439","Montana",NA,"2005","Statin"
"7440","North Dakota",NA,"2005","Statin"
"7441","New Hampshire",NA,"2005","Statin"
"7442","New Mexico",NA,"2005","Statin"
"7443","South Dakota",NA,"2005","Statin"
"7444","Vermont",NA,"2005","Statin"
"7445","West Virginia",NA,"2005","Statin"
"7446","Wyoming",NA,"2005","Statin"
"7447","Alaska",100,"2006","Statin"
"7448","Oklahoma",91,"2006","Statin"
"7449","Nevada",88,"2006","Statin"
"7450","Arkansas",87,"2006","Statin"
"7451","West Virginia",85,"2006","Statin"
"7452","Maine",84,"2006","Statin"
"7453","Montana",82,"2006","Statin"
"7454","Missouri",80,"2006","Statin"
"7455","Maryland",75,"2006","Statin"
"7456","Connecticut",73,"2006","Statin"
"7457","North Carolina",73,"2006","Statin"
"7458","Pennsylvania",73,"2006","Statin"
"7459","Massachusetts",73,"2006","Statin"
"7460","Texas",72,"2006","Statin"
"7461","Nebraska",72,"2006","Statin"
"7462","South Carolina",72,"2006","Statin"
"7463","Minnesota",71,"2006","Statin"
"7464","Idaho",70,"2006","Statin"
"7465","Rhode Island",68,"2006","Statin"
"7466","Washington",66,"2006","Statin"
"7467","Oregon",66,"2006","Statin"
"7468","Kansas",66,"2006","Statin"
"7469","New Mexico",66,"2006","Statin"
"7470","Indiana",65,"2006","Statin"
"7471","New Jersey",65,"2006","Statin"
"7472","Mississippi",65,"2006","Statin"
"7473","Florida",64,"2006","Statin"
"7474","New York",62,"2006","Statin"
"7475","Iowa",62,"2006","Statin"
"7476","Illinois",61,"2006","Statin"
"7477","District of Columbia",60,"2006","Statin"
"7478","California",59,"2006","Statin"
"7479","Michigan",59,"2006","Statin"
"7480","Georgia",57,"2006","Statin"
"7481","Louisiana",55,"2006","Statin"
"7482","New Hampshire",54,"2006","Statin"
"7483","Wisconsin",54,"2006","Statin"
"7484","Colorado",53,"2006","Statin"
"7485","Ohio",53,"2006","Statin"
"7486","Virginia",52,"2006","Statin"
"7487","Tennessee",51,"2006","Statin"
"7488","Hawaii",50,"2006","Statin"
"7489","Arizona",50,"2006","Statin"
"7490","Kentucky",47,"2006","Statin"
"7491","Utah",47,"2006","Statin"
"7492","Alabama",39,"2006","Statin"
"7493","Delaware",NA,"2006","Statin"
"7494","North Dakota",NA,"2006","Statin"
"7495","South Dakota",NA,"2006","Statin"
"7496","Vermont",NA,"2006","Statin"
"7497","Wyoming",NA,"2006","Statin"
"7498","Delaware",100,"2007","Statin"
"7499","Wyoming",55,"2007","Statin"
"7500","Iowa",51,"2007","Statin"
"7501","Maryland",51,"2007","Statin"
"7502","North Dakota",49,"2007","Statin"
"7503","West Virginia",48,"2007","Statin"
"7504","Alabama",47,"2007","Statin"
"7505","New Jersey",46,"2007","Statin"
"7506","Maine",45,"2007","Statin"
"7507","Kansas",45,"2007","Statin"
"7508","Missouri",44,"2007","Statin"
"7509","Pennsylvania",43,"2007","Statin"
"7510","Michigan",43,"2007","Statin"
"7511","Connecticut",42,"2007","Statin"
"7512","Vermont",42,"2007","Statin"
"7513","Montana",42,"2007","Statin"
"7514","New York",41,"2007","Statin"
"7515","Wisconsin",41,"2007","Statin"
"7516","Oklahoma",41,"2007","Statin"
"7517","Rhode Island",40,"2007","Statin"
"7518","Washington",40,"2007","Statin"
"7519","Minnesota",40,"2007","Statin"
"7520","Texas",40,"2007","Statin"
"7521","Massachusetts",39,"2007","Statin"
"7522","South Carolina",39,"2007","Statin"
"7523","Idaho",38,"2007","Statin"
"7524","Florida",38,"2007","Statin"
"7525","Colorado",37,"2007","Statin"
"7526","Oregon",37,"2007","Statin"
"7527","Mississippi",37,"2007","Statin"
"7528","North Carolina",37,"2007","Statin"
"7529","Utah",36,"2007","Statin"
"7530","Georgia",35,"2007","Statin"
"7531","California",35,"2007","Statin"
"7532","Louisiana",34,"2007","Statin"
"7533","Nebraska",34,"2007","Statin"
"7534","Arizona",34,"2007","Statin"
"7535","Virginia",33,"2007","Statin"
"7536","New Hampshire",33,"2007","Statin"
"7537","Indiana",33,"2007","Statin"
"7538","Hawaii",33,"2007","Statin"
"7539","South Dakota",32,"2007","Statin"
"7540","Arkansas",32,"2007","Statin"
"7541","Ohio",32,"2007","Statin"
"7542","Tennessee",32,"2007","Statin"
"7543","Illinois",31,"2007","Statin"
"7544","District of Columbia",30,"2007","Statin"
"7545","New Mexico",28,"2007","Statin"
"7546","Kentucky",28,"2007","Statin"
"7547","Nevada",27,"2007","Statin"
"7548","Alaska",NA,"2007","Statin"
"7549","Delaware",100,"2008","Statin"
"7550","Oregon",83,"2008","Statin"
"7551","West Virginia",80,"2008","Statin"
"7552","Wyoming",78,"2008","Statin"
"7553","Alaska",76,"2008","Statin"
"7554","Massachusetts",71,"2008","Statin"
"7555","Indiana",70,"2008","Statin"
"7556","Nebraska",70,"2008","Statin"
"7557","Maryland",70,"2008","Statin"
"7558","Rhode Island",69,"2008","Statin"
"7559","New Mexico",69,"2008","Statin"
"7560","Alabama",68,"2008","Statin"
"7561","North Carolina",67,"2008","Statin"
"7562","Connecticut",67,"2008","Statin"
"7563","Tennessee",66,"2008","Statin"
"7564","Maine",66,"2008","Statin"
"7565","Wisconsin",65,"2008","Statin"
"7566","New Jersey",64,"2008","Statin"
"7567","Michigan",63,"2008","Statin"
"7568","Pennsylvania",63,"2008","Statin"
"7569","Minnesota",62,"2008","Statin"
"7570","Missouri",62,"2008","Statin"
"7571","Mississippi",62,"2008","Statin"
"7572","Washington",61,"2008","Statin"
"7573","District of Columbia",61,"2008","Statin"
"7574","Kentucky",60,"2008","Statin"
"7575","Texas",58,"2008","Statin"
"7576","Colorado",58,"2008","Statin"
"7577","Illinois",58,"2008","Statin"
"7578","Ohio",58,"2008","Statin"
"7579","Florida",58,"2008","Statin"
"7580","Iowa",57,"2008","Statin"
"7581","Arizona",56,"2008","Statin"
"7582","Kansas",56,"2008","Statin"
"7583","South Carolina",56,"2008","Statin"
"7584","Louisiana",55,"2008","Statin"
"7585","Vermont",55,"2008","Statin"
"7586","Arkansas",55,"2008","Statin"
"7587","Nevada",55,"2008","Statin"
"7588","New York",55,"2008","Statin"
"7589","Utah",55,"2008","Statin"
"7590","South Dakota",55,"2008","Statin"
"7591","Oklahoma",52,"2008","Statin"
"7592","Georgia",48,"2008","Statin"
"7593","California",46,"2008","Statin"
"7594","Hawaii",44,"2008","Statin"
"7595","Virginia",44,"2008","Statin"
"7596","Montana",41,"2008","Statin"
"7597","Idaho",40,"2008","Statin"
"7598","New Hampshire",32,"2008","Statin"
"7599","North Dakota",NA,"2008","Statin"
"7600","Delaware",100,"2009","Statin"
"7601","Nebraska",97,"2009","Statin"
"7602","Oregon",94,"2009","Statin"
"7603","Alabama",93,"2009","Statin"
"7604","North Dakota",93,"2009","Statin"
"7605","New Mexico",91,"2009","Statin"
"7606","New Hampshire",90,"2009","Statin"
"7607","Idaho",89,"2009","Statin"
"7608","West Virginia",82,"2009","Statin"
"7609","Oklahoma",81,"2009","Statin"
"7610","Massachusetts",81,"2009","Statin"
"7611","Wisconsin",81,"2009","Statin"
"7612","Michigan",80,"2009","Statin"
"7613","Minnesota",79,"2009","Statin"
"7614","Connecticut",78,"2009","Statin"
"7615","Maryland",78,"2009","Statin"
"7616","Pennsylvania",77,"2009","Statin"
"7617","Montana",77,"2009","Statin"
"7618","Rhode Island",76,"2009","Statin"
"7619","Wyoming",76,"2009","Statin"
"7620","North Carolina",76,"2009","Statin"
"7621","Missouri",74,"2009","Statin"
"7622","Texas",74,"2009","Statin"
"7623","Washington",74,"2009","Statin"
"7624","Indiana",73,"2009","Statin"
"7625","Tennessee",71,"2009","Statin"
"7626","Colorado",70,"2009","Statin"
"7627","Arkansas",70,"2009","Statin"
"7628","Nevada",68,"2009","Statin"
"7629","South Dakota",68,"2009","Statin"
"7630","District of Columbia",68,"2009","Statin"
"7631","Iowa",68,"2009","Statin"
"7632","Arizona",67,"2009","Statin"
"7633","Florida",67,"2009","Statin"
"7634","New Jersey",65,"2009","Statin"
"7635","New York",65,"2009","Statin"
"7636","Illinois",65,"2009","Statin"
"7637","Vermont",63,"2009","Statin"
"7638","Ohio",63,"2009","Statin"
"7639","Louisiana",62,"2009","Statin"
"7640","Georgia",61,"2009","Statin"
"7641","Hawaii",60,"2009","Statin"
"7642","Kentucky",59,"2009","Statin"
"7643","Utah",58,"2009","Statin"
"7644","South Carolina",58,"2009","Statin"
"7645","Mississippi",58,"2009","Statin"
"7646","Alaska",55,"2009","Statin"
"7647","Kansas",54,"2009","Statin"
"7648","California",47,"2009","Statin"
"7649","Maine",44,"2009","Statin"
"7650","Virginia",43,"2009","Statin"
"7651","New Mexico",100,"2010","Statin"
"7652","West Virginia",88,"2010","Statin"
"7653","Delaware",78,"2010","Statin"
"7654","Connecticut",77,"2010","Statin"
"7655","Minnesota",76,"2010","Statin"
"7656","Tennessee",75,"2010","Statin"
"7657","Nebraska",72,"2010","Statin"
"7658","Indiana",71,"2010","Statin"
"7659","Massachusetts",70,"2010","Statin"
"7660","Wisconsin",69,"2010","Statin"
"7661","Maryland",68,"2010","Statin"
"7662","Idaho",68,"2010","Statin"
"7663","Oregon",66,"2010","Statin"
"7664","Michigan",65,"2010","Statin"
"7665","Missouri",65,"2010","Statin"
"7666","Maine",65,"2010","Statin"
"7667","Louisiana",65,"2010","Statin"
"7668","Alabama",65,"2010","Statin"
"7669","Pennsylvania",65,"2010","Statin"
"7670","Kentucky",64,"2010","Statin"
"7671","Iowa",64,"2010","Statin"
"7672","South Dakota",62,"2010","Statin"
"7673","Arkansas",61,"2010","Statin"
"7674","North Carolina",60,"2010","Statin"
"7675","District of Columbia",60,"2010","Statin"
"7676","Kansas",59,"2010","Statin"
"7677","Utah",59,"2010","Statin"
"7678","North Dakota",59,"2010","Statin"
"7679","Washington",59,"2010","Statin"
"7680","New Hampshire",58,"2010","Statin"
"7681","Arizona",58,"2010","Statin"
"7682","New Jersey",57,"2010","Statin"
"7683","South Carolina",57,"2010","Statin"
"7684","New York",57,"2010","Statin"
"7685","Colorado",56,"2010","Statin"
"7686","Hawaii",56,"2010","Statin"
"7687","Alaska",56,"2010","Statin"
"7688","Ohio",56,"2010","Statin"
"7689","Florida",55,"2010","Statin"
"7690","Rhode Island",54,"2010","Statin"
"7691","Illinois",54,"2010","Statin"
"7692","Texas",54,"2010","Statin"
"7693","Oklahoma",53,"2010","Statin"
"7694","Mississippi",52,"2010","Statin"
"7695","Montana",50,"2010","Statin"
"7696","Georgia",45,"2010","Statin"
"7697","Nevada",45,"2010","Statin"
"7698","California",33,"2010","Statin"
"7699","Vermont",31,"2010","Statin"
"7700","Virginia",30,"2010","Statin"
"7701","Wyoming",NA,"2010","Statin"
"7702","Tennessee",100,"2011","Statin"
"7703","Montana",98,"2011","Statin"
"7704","Maine",96,"2011","Statin"
"7705","New Mexico",96,"2011","Statin"
"7706","Hawaii",96,"2011","Statin"
"7707","Connecticut",95,"2011","Statin"
"7708","New Hampshire",95,"2011","Statin"
"7709","South Carolina",95,"2011","Statin"
"7710","Pennsylvania",91,"2011","Statin"
"7711","Delaware",89,"2011","Statin"
"7712","South Dakota",87,"2011","Statin"
"7713","Oregon",85,"2011","Statin"
"7714","Oklahoma",83,"2011","Statin"
"7715","Mississippi",82,"2011","Statin"
"7716","West Virginia",82,"2011","Statin"
"7717","Rhode Island",82,"2011","Statin"
"7718","Massachusetts",82,"2011","Statin"
"7719","Nebraska",81,"2011","Statin"
"7720","Alabama",80,"2011","Statin"
"7721","Wisconsin",80,"2011","Statin"
"7722","Missouri",80,"2011","Statin"
"7723","Kentucky",80,"2011","Statin"
"7724","North Dakota",78,"2011","Statin"
"7725","Colorado",78,"2011","Statin"
"7726","Maryland",77,"2011","Statin"
"7727","Vermont",76,"2011","Statin"
"7728","Minnesota",75,"2011","Statin"
"7729","Iowa",75,"2011","Statin"
"7730","Washington",75,"2011","Statin"
"7731","New Jersey",75,"2011","Statin"
"7732","Kansas",74,"2011","Statin"
"7733","Virginia",73,"2011","Statin"
"7734","Arizona",72,"2011","Statin"
"7735","North Carolina",72,"2011","Statin"
"7736","Michigan",71,"2011","Statin"
"7737","Ohio",70,"2011","Statin"
"7738","Nevada",69,"2011","Statin"
"7739","Indiana",69,"2011","Statin"
"7740","Florida",68,"2011","Statin"
"7741","Louisiana",67,"2011","Statin"
"7742","Arkansas",66,"2011","Statin"
"7743","Wyoming",66,"2011","Statin"
"7744","Illinois",63,"2011","Statin"
"7745","Idaho",62,"2011","Statin"
"7746","Georgia",61,"2011","Statin"
"7747","District of Columbia",60,"2011","Statin"
"7748","Utah",58,"2011","Statin"
"7749","New York",57,"2011","Statin"
"7750","Texas",54,"2011","Statin"
"7751","California",53,"2011","Statin"
"7752","Alaska",41,"2011","Statin"
"7753","Delaware",100,"2012","Statin"
"7754","Montana",88,"2012","Statin"
"7755","Maine",86,"2012","Statin"
"7756","New Mexico",82,"2012","Statin"
"7757","Rhode Island",82,"2012","Statin"
"7758","Tennessee",80,"2012","Statin"
"7759","New Hampshire",78,"2012","Statin"
"7760","Connecticut",78,"2012","Statin"
"7761","Massachusetts",78,"2012","Statin"
"7762","Oregon",78,"2012","Statin"
"7763","West Virginia",78,"2012","Statin"
"7764","Arkansas",77,"2012","Statin"
"7765","South Dakota",74,"2012","Statin"
"7766","Vermont",73,"2012","Statin"
"7767","Wyoming",73,"2012","Statin"
"7768","Ohio",71,"2012","Statin"
"7769","Pennsylvania",71,"2012","Statin"
"7770","New Jersey",71,"2012","Statin"
"7771","Minnesota",71,"2012","Statin"
"7772","Wisconsin",70,"2012","Statin"
"7773","Maryland",69,"2012","Statin"
"7774","Indiana",69,"2012","Statin"
"7775","Oklahoma",69,"2012","Statin"
"7776","Kansas",68,"2012","Statin"
"7777","Iowa",67,"2012","Statin"
"7778","Alabama",67,"2012","Statin"
"7779","North Carolina",67,"2012","Statin"
"7780","South Carolina",66,"2012","Statin"
"7781","Arizona",65,"2012","Statin"
"7782","Hawaii",65,"2012","Statin"
"7783","Nevada",65,"2012","Statin"
"7784","Nebraska",65,"2012","Statin"
"7785","Virginia",65,"2012","Statin"
"7786","Kentucky",63,"2012","Statin"
"7787","Idaho",63,"2012","Statin"
"7788","Mississippi",62,"2012","Statin"
"7789","Alaska",61,"2012","Statin"
"7790","Washington",60,"2012","Statin"
"7791","Florida",60,"2012","Statin"
"7792","Michigan",58,"2012","Statin"
"7793","Colorado",57,"2012","Statin"
"7794","Missouri",56,"2012","Statin"
"7795","District of Columbia",54,"2012","Statin"
"7796","Louisiana",54,"2012","Statin"
"7797","Utah",54,"2012","Statin"
"7798","California",54,"2012","Statin"
"7799","New York",53,"2012","Statin"
"7800","Georgia",52,"2012","Statin"
"7801","Illinois",52,"2012","Statin"
"7802","Texas",45,"2012","Statin"
"7803","North Dakota",34,"2012","Statin"
"7804","Maine",100,"2013","Statin"
"7805","Montana",87,"2013","Statin"
"7806","New Hampshire",80,"2013","Statin"
"7807","Delaware",79,"2013","Statin"
